,fleet,listedDate,listedDate,Date,price,exteriorColorName,mileage,msrpString,trimName,daysOnMarket,ownerCount,sellerRating,serviceProviderName,carYear,savingsRecommendation,vehicleIdentifier,sellerCity,dealScore,hasAccidents,priceDifferential,expectedPrice,modelName,wheelSystem,makeName
107,TRUE,1548400519000,1548400519,1/25/2019,32990,Gray,66001,,85 RWD,100,1,4.53,NextGear Motors,2013,Good Deal,5YJSA1CNXDFP21064,"Raleigh, NC",1.101306744,FALSE,2828,35818,Model S,RWD,Tesla
108,TRUE,1556256104000,1556256104,4/26/2019,51981,Gray,20276,,75 RWD,9,1,4.52,Mercedes-Benz of Walnut Creek,2017,Good Deal,5YJSA1E19HF206539,"Walnut Creek, CA",1.101121446,FALSE,2713,54694,Model S,RWD,Tesla
109,FALSE,1547609726000,1547609726,1/15/2019,32800,Blue,70529,,,109,1,4.37,Wheels & Deals of Silicon Valley,2014,Good Deal,5YJSA1H18EFP27498,"Santa Clara, CA",1.099228249,TRUE,3863,36663,Model S,,Tesla
110,FALSE,1546134694000,1546134694,12/29/2018,34850,Black,63561,"$104,390",Performance RWD,126,2,4.24,eCarOne.com,2013,Good Deal,5YJSA1DP7DFP07476,"Carrollton, TX",1.095507217,FALSE,3913,38763,Model S,RWD,Tesla
111,TRUE,1551864638000,1551864638,3/6/2019,34000,Black,35737,,60 RWD,60,1,4.6,Nelson Automotive,2014,Good Deal,5YJSA1S13EFP34495,"Mount Prospect, IL",1.094918854,TRUE,4004,38004,Model S,RWD,Tesla
112,FALSE,1555181747000,1555181747,4/13/2019,33999,Gray,64923,,Signature Performance RWD,21,1,4.23,BMG Auto Sales,2012,Good Deal,5YJSA1DP4CFS00761,"Fremont, CA",1.093260234,FALSE,2990,36989,Model S,RWD,Tesla
113,FALSE,1556952042000,1556952042,5/4/2019,41999,Red,29576,"$84,900",85D AWD,1,1,3.88,AX Auto Inc,2015,Good Deal,5YJSA1H20FF086129,"Atlanta, GA",1.091560575,TRUE,5282,47281,Model S,AWD,Tesla
114,FALSE,1556734948000,1556734948,5/1/2019,58599,Unknown,35334,,,3,1,4.14,Cornerstone Elk River,2017,Good Deal,5YJSA1E29HF232308,"Elk River, MN",1.091541305,FALSE,5796,64395,Model S,,Tesla
115,TRUE,1556702640000,1556702640,5/1/2019,49463,Black,29298,,75 RWD,4,1,4.44,Folsom Lake Toyota,2017,Good Deal,5YJSA1E14HF218923,"Folsom, CA",1.090570927,FALSE,2687,52150,Model S,RWD,Tesla
116,TRUE,1556216665000,1556216665,4/25/2019,59555,Black,7139,,75D AWD,9,1,4.12,Sam Jidd Luxury,2018,Good Deal,5YJSA1E27JF280797,"Des Plaines, IL",1.088487235,FALSE,4433,63988,Model S,AWD,Tesla
117,TRUE,1556702640000,1556702640,5/1/2019,50961,Silver,24037,,75 RWD,4,1,4.44,Folsom Lake Toyota,2017,Good Deal,5YJSA1E11HF233833,"Folsom, CA",1.084889879,FALSE,2673,53634,Model S,RWD,Tesla
118,TRUE,1556097740000,1556097740,4/24/2019,50472,Silver,25771,,75 RWD,11,1,4.44,Folsom Lake Toyota,2017,Good Deal,5YJSA1E14HF206562,"Folsom, CA",1.084484089,FALSE,2672,53144,Model S,RWD,Tesla
119,TRUE,1555721959000,1555721959,4/19/2019,51888,Black,20863,,75 RWD,15,1,3.9,Dublin Toyota,2017,Good Deal,5YJSA1E19HF218951,"Dublin, CA",1.071904625,FALSE,2641,54529,Model S,RWD,Tesla
120,TRUE,1556702640000,1556702640,5/1/2019,50961,Silver,24147,,75 RWD,4,1,4.44,Folsom Lake Toyota,2017,Good Deal,5YJSA1E10HF206560,"Folsom, CA",1.071904625,FALSE,2641,53602,Model S,RWD,Tesla
121,FALSE,1554474305000,1554474305,4/5/2019,44995,Blue,18810,,70D AWD,30,1,3.56,BM Motorcars,2016,Good Deal,5YJSA1E20GF128062,"Rahway, NJ",1.066295759,FALSE,4054,49049,Model S,AWD,Tesla
122,TRUE,1550311073000,1550311073,2/16/2019,29975,Black,71425,,85 RWD,78,2,3.61,World Class Automobiles,2013,Good Deal,5YJSA1DN6DFP04096,"South River, NJ",1.062373416,TRUE,2728,32703,Model S,RWD,Tesla
123,TRUE,1556702640000,1556702640,5/1/2019,49976,Black,18519,,75 RWD,4,1,4.44,Folsom Lake Toyota,2017,Good Deal,5YJSA1E11HF202761,"Folsom, CA",1.058973433,TRUE,3102,53078,Model S,RWD,Tesla
124,FALSE,1556635760000,1556635760,4/30/2019,60995,White,28047,,,5,1,4.05,Indy Auto Man,2017,Good Deal,5YJSA1E27HF230735,"Indianapolis, IN",1.057644161,FALSE,5616,66611,Model S,,Tesla
125,FALSE,1556691936000,1556691936,5/1/2019,58575,Black,27859,,75D AWD,4,1,4.4,Tom Naquin Auto Family,2017,Good Deal,5YJSA1E2XHF192255,"Elkhart, IN",1.05602826,TRUE,2647,61222,Model S,AWD,Tesla
126,FALSE,1555092460000,1555092460,4/12/2019,38855,White,27834,,70D AWD,23,1,4.12,Sam Jidd Luxury,2015,Good Deal,5YJSA1E26FF113936,"Des Plaines, IL",1.055830327,TRUE,2776,41631,Model S,AWD,Tesla
127,FALSE,1555354854000,1555354854,4/15/2019,114888,Gray,1018,,P100D AWD,19,1,4.45,Mancuso Motorsports,2018,Good Deal,5YJSA1E41JF258151,"Chicago, IL",1.037808928,FALSE,9137,124025,Model S,AWD,Tesla
128,FALSE,1557039391000,1557039391,5/5/2019,42900,Blue,34275,,70D AWD,0,1,4.73,H & H Auto Sales,2016,Good Deal,5YJSA1E21GF129334,"Hicksville, NY",1.035786524,FALSE,3938,46838,Model S,AWD,Tesla
129,TRUE,1554065962000,1554065962,3/31/2019,60995,Black,4793,,75D AWD,34,1,4.8,"Galaxy Auto Group, Inc.",2018,Good Deal,5YJSA1E20JF280964,"San Diego, CA",1.030967698,FALSE,3547,64542,Model S,AWD,Tesla
130,TRUE,1540275271000,1540275271,10/23/2018,59000,Black,13307,"$74,500",75D AWD,194,2,4.52,"LW Automotive, LLC",2018,Good Deal,5YJSA1E26JF234216,"Pittsburgh, PA",1.026317232,FALSE,3531,62531,Model S,AWD,Tesla
131,TRUE,1543074335000,1543074335,11/24/2018,29555,Red,79278,,60 RWD,162,1,4.12,Sam Jidd Luxury,2013,Good Deal,5YJSA1BG9DFP08986,"Des Plaines, IL",1.026111574,FALSE,2205,31760,Model S,RWD,Tesla
132,FALSE,1556429949000,1556429949,4/28/2019,101988,White,12035,"$104,998",P100D AWD,7,1,4.5,Mercedes-Benz of Arcadia,2017,Good Deal,5YJSA1E4XHF185288,"Arcadia, CA",1.020260754,FALSE,5717,107705,Model S,AWD,Tesla
133,TRUE,1555544074000,1555544074,4/17/2019,59995,Black,13896,,75D AWD,17,1,4.08,Mac Haik 45 Dodge Chrysler Jeep Ram Houston,2018,Good Deal,5YJSA1E23JF248896,"Houston, TX",1.018178917,FALSE,3503,63498,Model S,AWD,Tesla
134,FALSE,1544542949000,1544542949,12/11/2018,31989,White,61494,,60 RWD,145,2,3.53,Houston Direct Auto,2014,Good Deal,5YJSA1S17EFP33110,"Houston, TX",1.015631488,FALSE,3714,35703,Model S,RWD,Tesla
135,FALSE,1555569285000,1555569285,4/18/2019,42990,White,35841,"$84,900",85D AWD,17,1,4.53,NextGear Motors,2015,Good Deal,5YJSA1H26FFP75771,"Raleigh, NC",1.014893215,FALSE,4911,47901,Model S,AWD,Tesla
136,FALSE,1550558765000,1550558765,2/19/2019,50000,Gray,25560,,75 RWD,75,1,4.39,Legend Auto Sales Inc,2016,Good Deal,5YJSA1E18GF147983,"Burien, WA",1.010030151,TRUE,3205,53205,Model S,RWD,Tesla
137,TRUE,1555544074000,1555544074,4/17/2019,58995,Black,18268,,75D AWD,17,1,4.08,Mac Haik 45 Dodge Chrysler Jeep Ram Houston,2018,Good Deal,5YJSA1E24JF248793,"Houston, TX",1.008877985,FALSE,3471,62466,Model S,AWD,Tesla
138,FALSE,1554974731000,1554974731,4/11/2019,56930,Blue,5909,,90D AWD,24,1,3.58,Plug-in Auto,2016,Good Deal,5YJSA1E22GF129746,"Pomona, CA",1.005608732,FALSE,5177,62107,Model S,AWD,Tesla
139,FALSE,1546902004000,1546902004,1/7/2019,40999,Silver,27675,,85 RWD,117,1,4.04,Off Lease Only Miami,2015,Good Deal,5YJSA1H19FF087626,"Opa Locka, FL",1.004723777,FALSE,2792,43791,Model S,RWD,Tesla
140,FALSE,1554360566000,1554360566,4/4/2019,32995,Blue,54620,,85 RWD,31,1,4.41,Zoom Auto Group,2013,Good Deal,5YJSA1CNXDFP12591,"Parsippany, NJ",1.002026758,FALSE,2573,35568,Model S,RWD,Tesla
141,TRUE,1555827226000,1555827226,4/21/2019,51888,White,21487,"$51,888",75 RWD,14,1,4.67,Michael Stead Cadillac,2017,Good Deal,5YJSA1E17HF206524,"Walnut Creek, CA",1.000485729,FALSE,2465,54353,Model S,RWD,Tesla
142,FALSE,1556953175000,1556953175,5/4/2019,33888,White,75716,,Performance RWD,1,3,4.56,Platinum Auto Haus,2013,Good Deal,5YJSA1DP2DFP06252,"Redondo Beach, CA",0.995721672,FALSE,4271,38159,Model S,RWD,Tesla
143,FALSE,1545518290000,1545518290,12/22/2018,49998,Black,12292,,,133,2,3.52,Hgreg.com Orlando,2016,Good Deal,5YJSA1E24GF126282,"Orlando, FL",0.995001512,TRUE,7291,57289,Model S,,Tesla
144,FALSE,1554516113000,1554516113,4/5/2019,44998,Gray,34335,,,29,2,4.47,Subaru of Puyallup,2016,Good Deal,5YJSA1E28GF129864,"Puyallup, WA",0.992545232,TRUE,7273,52271,Model S,,Tesla
145,FALSE,1538516651000,1538516651,10/2/2018,33500,Blue,49883,"$39,995",85 RWD,214,2,3.55,Schoepp Motors Madison Northeast,2013,Good Deal,5YJSA1CN1DFP08803,"Madison, WI",0.988400093,FALSE,2538,36038,Model S,RWD,Tesla
146,TRUE,1556097739000,1556097739,4/24/2019,51976,Black,13792,,75 RWD,11,1,4.44,Folsom Lake Toyota,2017,Good Deal,5YJSA1E13HF233848,"Folsom, CA",0.988312054,TRUE,2435,54411,Model S,RWD,Tesla
147,FALSE,1556585739000,1556585739,4/29/2019,53968,Silver,15877,,75D AWD,5,1,4.93,Current Automotive,2016,Good Deal,5YJSA1E25GF175393,"Naperville, IL",0.981742125,FALSE,4662,58630,Model S,AWD,Tesla
148,TRUE,1546897078000,1546897078,1/7/2019,35995,Black,54661,,Performance RWD,117,2,4.36,A to Z Autosports LLC,2013,Good Deal,5YJSA1DP0DFP17878,"Madison, WI",0.973458324,FALSE,3477,39472,Model S,RWD,Tesla
149,FALSE,1534571091000,1534571091,8/18/2018,43800,White,21530,,85 RWD,260,1,3.79,United Imports,2015,Good Deal,5YJSA1H18FFP68053,"San Jose, CA",0.973420842,TRUE,2705,46505,Model S,RWD,Tesla
150,FALSE,1534825211000,1534825211,8/20/2018,33995,White,78128,,Performance RWD,257,3,3.86,Icon Auto Group,2013,Good Deal,5YJSA1DP0DFP10347,"Vallejo, CA",0.967859751,FALSE,3457,37452,Model S,RWD,Tesla
151,FALSE,1556934550000,1556934550,5/3/2019,39505,Blue,43213,,P85 RWD,1,1,4.35,Porsche Irvine,2014,Good Deal,5YJSA1H1XEFP36235,"Irvine, CA",0.963160907,FALSE,2663,42168,Model S,RWD,Tesla
152,FALSE,1556355118000,1556355118,4/27/2019,41000,Silver,31105,,P85 RWD,8,1,4.42,Carvana,2014,Good Deal,5YJSA1H18EFP47914,"Houston, TX",0.960990985,FALSE,2657,43657,Model S,RWD,Tesla
153,FALSE,1554935030000,1554935030,4/10/2019,96998,Black,12000,,P100D AWD,24,1,4.68,Land Rover Sudbury,2018,Good Deal,5YJSA1E42JF271359,"Sudbury, MA",0.95047067,FALSE,8368,105366,Model S,AWD,Tesla
154,FALSE,1556302106000,1556302106,4/26/2019,39855,Blue,24719,,70 RWD,9,1,4.12,Sam Jidd Luxury,2016,Good Deal,5YJSA1E12GF128944,"Des Plaines, IL",0.948637863,TRUE,5041,44896,Model S,RWD,Tesla
155,FALSE,1533077224000,1533077224,7/31/2018,30990,Gray,99713,,Performance RWD,277,2,4.67,New Milford Motors,2013,Good Deal,5YJSA1CP8DFP11506,"New Milford, CT",0.947704888,FALSE,3385,34375,Model S,RWD,Tesla
156,FALSE,1553332060000,1553332060,3/23/2019,49999,Blue,36222,,75 RWD,43,1,4.49,Las Vegas Auto Sports,2016,Good Deal,5YJSA1E15GF158195,"Las Vegas, NV",0.943864029,FALSE,2995,52994,Model S,RWD,Tesla
157,FALSE,1556585739000,1556585739,4/29/2019,64887,White,32548,,90D AWD,5,1,4.93,Current Automotive,2017,Good Deal,5YJSA1E23HF180240,"Naperville, IL",0.939329211,FALSE,5005,69892,Model S,AWD,Tesla
158,FALSE,1528934814000,1528934814,6/13/2018,40998,Silver,21525,,Performance RWD,325,1,3.88,Hanna Imports,2013,Good Deal,5YJSA1CP4DFP16038,"Raleigh, NC",0.931189098,FALSE,3326,44324,Model S,RWD,Tesla
159,FALSE,1556202760000,1556202760,4/25/2019,38999,Black,38050,,Performance RWD,10,2,4.48,Team One Motorcars,2013,Good Deal,5YJSA1DP5DFP07055,"Marietta, GA",0.929229597,FALSE,3319,42318,Model S,RWD,Tesla
160,FALSE,1536020156000,1536020156,9/3/2018,39950,Black,33780,"$39,950",85 RWD,243,1,4.18,Medlin Hyundai,2014,Good Deal,5YJSA1H1XEFP32542,"Rocky Mount, NC",0.925746792,FALSE,2566,42516,Model S,RWD,Tesla
161,FALSE,1554857496000,1554857496,4/9/2019,38389,Black,43826,,70 RWD,25,2,4.64,Jaguar Land Rover Hoffman Estates,2015,Good Deal,5YJSA1E16FF119016,"Hoffman Estates, IL",0.924209708,FALSE,2013,40402,Model S,RWD,Tesla
162,FALSE,1539984955000,1539984955,10/19/2018,39499,White,31674,,60 RWD,197,1,4.25,Off Lease Only Palm Beach,2015,Good Deal,5YJSA1S19FF081964,"West Palm Beach, FL",0.913842189,FALSE,2827,42326,Model S,RWD,Tesla
163,FALSE,1546594004000,1546594004,1/4/2019,59999,Silver,60668,,P90D AWD,121,1,4.77,K&S Auto Sales,2016,Good Deal,5YJSA1E40GF133070,"San Diego, CA",0.912513211,FALSE,4330,64329,Model S,AWD,Tesla
164,FALSE,1555538050000,1555538050,4/17/2019,37000,White,58496,"$37,000",Performance RWD,17,2,4.11,DCH Toyota of Oxnard,2013,Good Deal,5YJSA1CP4DFP11714,"Oxnard, CA",0.90991452,FALSE,3250,40250,Model S,RWD,Tesla
165,FALSE,1555899281000,1555899281,4/21/2019,31900,Silver,97100,,Performance RWD,13,2,4.5,Luxury Motors of Bay Area,2013,Good Deal,5YJSA1DP7DFP07638,"Pleasanton, CA",0.909634591,FALSE,3249,35149,Model S,RWD,Tesla
166,FALSE,1551500944000,1551500944,3/1/2019,36900,White,46659,,85 RWD,64,1,4.65,Hallum Motors,2014,Good Deal,5YJSA1H13EFP40482,"Marion, AR",0.909153198,FALSE,2520,39420,Model S,RWD,Tesla
167,FALSE,1554821997000,1554821997,4/9/2019,29995,Black,71101,,60 RWD,26,2,4.45,Highline Auto Sales,2013,Good Deal,5YJSA1DGXDFP16057,"Willowbrook, IL",0.908877094,TRUE,1953,31948,Model S,RWD,Tesla
168,FALSE,1554576282000,1554576282,4/6/2019,51995,Silver,23674,,P85D AWD,28,1,4.45,Highline Auto Sales,2014,Good Deal,5YJSA1H29EFP62978,"Willowbrook, IL",0.907690402,TRUE,4003,55998,Model S,AWD,Tesla
169,FALSE,1534311365000,1534311365,8/15/2018,41800,Red,39419,,85 RWD,263,1,3.79,United Imports,2015,Good Deal,5YJSA1H18FF088041,"San Jose, CA",0.907576736,FALSE,2522,44322,Model S,RWD,Tesla
170,TRUE,1555015184000,1555015184,4/11/2019,43699,Black,23305,,85D AWD,23,2,3.9,MotorCars of Nashville,2015,Good Deal,5YJSA1H20FF086731,"Mt Juliet, TN",0.903508561,TRUE,4372,48071,Model S,AWD,Tesla
171,FALSE,1548558144000,1548558144,1/26/2019,53677,Blue,24137,,P85D AWD,98,2,4.56,iDrive1 Motorcars,2014,Good Deal,5YJSA1H21EFP66345,"Carrollton, TX",0.901342412,FALSE,3975,57652,Model S,AWD,Tesla
172,FALSE,1539271998000,1539271998,10/11/2018,105999,Red,4600,,P100D AWD,206,1,4.92,McLaren Chicago,2017,Good Deal,5YJSA1E41HF193554,"Chicago, IL",0.896429583,FALSE,5023,111022,Model S,AWD,Tesla
173,FALSE,1555008210000,1555008210,4/11/2019,40999,Unknown,30166,,85 RWD,23,1,4.06,The Taverna Collection,2015,Good Deal,5YJSA1E11FF120302,"Hollywood, FL",0.895343405,FALSE,2488,43487,Model S,RWD,Tesla
174,FALSE,1556787126000,1556787126,5/2/2019,39999,Brown,45925,,70 RWD,3,1,4.49,Las Vegas Auto Sports,2015,Good Deal,5YJSA1E14FF116096,"Las Vegas, NV",0.892532206,FALSE,1944,41943,Model S,RWD,Tesla
175,FALSE,1554576282000,1554576282,4/6/2019,41995,Black,44676,,70D AWD,28,1,4.45,Highline Auto Sales,2016,Good Deal,5YJSA1E29GF130375,"Willowbrook, IL",0.882977336,FALSE,3357,45352,Model S,AWD,Tesla
176,FALSE,1546440105000,1546440105,1/2/2019,35995,Gray,38532,"$44,500",60 RWD,123,1,4.66,Lexus of Bellevue,2014,Good Deal,5YJSA1S10EFP51092,"Bellevue, WA",0.877835515,FALSE,3210,39205,Model S,RWD,Tesla
177,FALSE,1555137227000,1555137227,4/13/2019,31988,Gray,64870,,,22,2,4.58,Stevens Creek Toyota,2012,Good Deal,5YJSA1DN8CFP02686,"San Jose, CA",0.877476113,FALSE,3182,35170,Model S,,Tesla
178,FALSE,1534311364000,1534311364,8/15/2018,43800,Red,35116,,85D AWD,263,1,3.79,United Imports,2015,Good Deal,5YJSA1H26FF090301,"San Jose, CA",0.86651811,FALSE,4193,47993,Model S,AWD,Tesla
179,TRUE,1546640126000,1546640126,1/4/2019,37884,Gray,43636,,,120,1,4.63,Major Motor Cars,2014,Good Deal,5YJSA1H15EFP32707,"Santa Monica, CA",0.86621525,FALSE,3044,40928,Model S,,Tesla
180,FALSE,1552555576000,1552555576,3/14/2019,39995,Blue,29537,,60 RWD,52,1,4.12,San Diego Auto Finder,2015,Good Deal,5YJSA1S1XFFP77006,"San Diego, CA",0.864388357,FALSE,2674,42669,Model S,RWD,Tesla
181,FALSE,1555557760000,1555557760,4/17/2019,48900,Black,27538,,75 RWD,17,1,4.1,Auto Merchants Inc.,2016,Good Deal,5YJSA1E13GF160611,"Plano, TX",0.863204375,FALSE,2739,51639,Model S,RWD,Tesla
182,FALSE,1556692263000,1556692263,5/1/2019,32990,Black,58416,,85 RWD,4,2,4.32,Georgia Auto World,2013,Good Deal,5YJSA1CN9DFP03445,"Marietta, GA",0.857194777,FALSE,2201,35191,Model S,RWD,Tesla
183,TRUE,1533898358000,1533898358,8/10/2018,53900,Black,15621,,75 RWD,268,1,3.57,Cerritos Mitsubishi,2017,Good Deal,5YJSA1E11HF202484,"Cerritos, CA",0.855213203,FALSE,2107,56007,Model S,RWD,Tesla
184,TRUE,1544682103000,1544682103,12/13/2018,34977,Black,34235,"$44,998",60 RWD,143,1,4.43,Miramar Car Center,2013,Good Deal,5YJSA1CG1DFP19589,"San Diego, CA",0.854912016,FALSE,1837,36814,Model S,RWD,Tesla
185,FALSE,1554996385000,1554996385,4/11/2019,47999,Red,55903,,P85D AWD,24,1,3.62,Atlanta Autos,2015,Good Deal,5YJSA1H29FF088218,"Marietta, GA",0.852287373,FALSE,5558,53557,Model S,AWD,Tesla
186,FALSE,1556249029000,1556249029,4/25/2019,49999,Unknown,13347,,75 RWD,9,2,5,Performance Motors LLC,2016,Good Deal,5YJSA1E14GF159645,"Lindon, UT",0.852176688,TRUE,2704,52703,Model S,RWD,Tesla
187,FALSE,1534571091000,1534571091,8/18/2018,41800,Black,40756,,85 RWD,260,1,3.79,United Imports,2015,Good Deal,5YJSA1H16FF092010,"San Jose, CA",0.848928707,FALSE,2359,44159,Model S,RWD,Tesla
188,FALSE,1548324440000,1548324440,1/24/2019,45999,White,45744,,90D AWD,101,1,4.56,"	 Drive A Dream",2015,Good Deal,5YJSA1E26FF115413,"Marietta, GA",0.846763852,FALSE,3308,49307,Model S,AWD,Tesla
189,FALSE,1552569205000,1552569205,3/14/2019,34589,Red,42642,"$41,995",85 RWD,52,1,4.62,Auto Centrix,2013,Good Deal,5YJSA1DN7DFP09548,"Carrollton, TX",0.844346778,FALSE,2168,36757,Model S,RWD,Tesla
190,TRUE,1553108844000,1553108844,3/20/2019,53785,Black,16183,,75 RWD,45,1,4.29,AutoNation Chrysler Dodge Jeep Ram Bellevue,2017,Good Deal,5YJSA1E17HF202506,"Bellevue, WA",0.837764268,FALSE,2064,55849,Model S,RWD,Tesla
191,FALSE,1537256450000,1537256450,9/18/2018,39999,Black,30044,,60 RWD,229,2,4.6,Modern Motorcars,2015,Good Deal,5YJSA1S17FFP71874,"Nixa, MO",0.836914005,FALSE,2589,42588,Model S,RWD,Tesla
192,TRUE,1555169687000,1555169687,4/13/2019,60990,Black,12347,"$68,980",75D AWD,22,1,4.88,Kia of Huntington,2018,Good Deal,5YJSA1E2XJF234221,"Huntington, NY",0.835357483,FALSE,2874,63864,Model S,AWD,Tesla
193,FALSE,1539314880000,1539314880,10/11/2018,66900,Red,23077,,P90D AWD,205,1,3.9,Don Jackson Chrysler Dodge Jeep Ram,2016,Good Deal,5YJSA1E45GF128270,"Union City, GA",0.82001218,TRUE,3891,70791,Model S,AWD,Tesla
194,FALSE,1540876832000,1540876832,10/30/2018,44995,Blue,27435,"$52,995",85D AWD,187,1,4.39,Richard Catena Auto Wholesalers,2015,Good Deal,5YJSA1H25FF098499,"Teterboro, NJ",0.819608432,FALSE,3966,48961,Model S,AWD,Tesla
195,TRUE,1554919657000,1554919657,4/10/2019,44555,Unknown,30946,,85D AWD,25,2,4.12,Sam Jidd Luxury,2015,Good Deal,5YJSA1E27FF109314,"Des Plaines, IL",0.818988481,FALSE,3963,48518,Model S,AWD,Tesla
196,FALSE,1536424562000,1536424562,9/8/2018,49791,Blue,16553,"$59,991",60 RWD,239,1,4.25,Bellevue Nissan,2017,Good Deal,5YJSA1E11HF181250,"Bellevue, WA",0.818976918,FALSE,7689,57480,Model S,RWD,Tesla
197,TRUE,1552520364000,1552520364,3/13/2019,51800,Silver,23401,"$56,215",75 RWD,52,1,3.78,Capitol Buick GMC,2017,Good Deal,5YJSA1E14HF206528,"San Jose, CA",0.81706902,FALSE,2013,53813,Model S,RWD,Tesla
198,FALSE,1555965654000,1555965654,4/22/2019,32990,Gray,52805,,60 RWD,12,1,4.17,Lehigh Valley Imports,2013,Good Deal,5YJSA1AG3DFP04904,"Bethlehem, PA",0.809786046,FALSE,1740,34730,Model S,RWD,Tesla
199,FALSE,1553354689000,1553354689,3/23/2019,44962,Red,28200,,85D AWD,43,1,4.5,Carbone Hyundai Yorkville,2015,Good Deal,5YJSA4H24FFP73065,"Yorkville, NY",0.806382796,FALSE,3902,48864,Model S,AWD,Tesla
200,FALSE,1555685859000,1555685859,4/19/2019,37877,Black,50913,,70D AWD,16,1,4.03,Wholesale Inc. Mt Juliet,2015,Good Deal,5YJSA1E24FF106953,"Mount Juliet, TN",0.805958506,FALSE,2119,39996,Model S,AWD,Tesla
201,FALSE,1554359143000,1554359143,4/4/2019,54999,White,18984,,90D AWD,31,1,2.44,World Auto,2016,Good Deal,5YJSA1E27GF160975,"Orlando, FL",0.797383662,FALSE,4105,59104,Model S,AWD,Tesla
202,TRUE,1550029823000,1550029823,2/12/2019,67988,Black,17603,,90D AWD,81,2,4.15,Chevrolet of Everett,2017,Good Deal,5YJSA1E27HF186395,"Everett, WA",0.793506444,FALSE,4228,72216,Model S,AWD,Tesla
203,FALSE,1543358510000,1543358510,11/27/2018,44299,Unknown,22871,,85D AWD,158,1,4.15,Off Lease Only Orlando,2015,Good Deal,5YJSA1H25FF099636,"Orlando, FL",0.790677353,TRUE,3826,48125,Model S,AWD,Tesla
204,TRUE,1538732802000,1538732802,10/5/2018,36800,Blue,74885,,P85 RWD,212,3,4.28,Preferred Imports,2014,Good Deal,5YJSA1H1XEFP37403,"Birmingham, AL",0.790652162,FALSE,2186,38986,Model S,RWD,Tesla
205,TRUE,1551887367000,1551887367,3/6/2019,51989,Gray,38191,"$59,995",85D AWD,60,,4.62,Auto Centrix,2016,Good Deal,5YJSA1E24GF125889,"Carrollton, TX",0.787604758,FALSE,4310,56299,Model S,AWD,Tesla
206,TRUE,1554615042000,1554615042,4/7/2019,49989,Silver,8318,"$55,995",70D AWD,28,1,4.62,Auto Centrix,2016,Good Deal,5YJSA1E29GF131946,"Carrollton, TX",0.778036087,FALSE,2958,52947,Model S,AWD,Tesla
207,FALSE,1556869085000,1556869085,5/3/2019,79400,White,9000,"$94,000",100D AWD,2,1,,,2018,Good Deal,5YJSA1E20JF284769,"Hutchinson, KS",0.774120168,FALSE,2905,82305,Model S,,Tesla
208,FALSE,1555635957000,1555635957,4/18/2019,75209,Red,16218,,100D AWD,16,1,4.89,Exotic Motorsports of Oklahoma,2017,Good Deal,5YJSA1E20HF196685,"Edmond, OK",0.770712928,FALSE,5257,80466,Model S,AWD,Tesla
209,TRUE,1534590141000,1534590141,8/18/2018,53900,Black,16363,,75 RWD,260,1,3.74,South Coast Mitsubishi,2017,Good Deal,5YJSA1E14HF202530,"Costa Mesa, CA",0.770403265,FALSE,1898,55798,Model S,RWD,Tesla
210,FALSE,1545255776000,1545255776,12/19/2018,39995,Unknown,34536,"$39,995",Performance RWD,136,1,4.5,Fam Vans,2013,Good Deal,5YJSA1DPXDFP26300,"Fountain Valley, CA",0.769950193,FALSE,2750,42745,Model S,RWD,Tesla
211,FALSE,1555166706000,1555166706,4/13/2019,66801,Red,21557,,90D AWD,22,1,4.44,Select Luxury Cars,2017,Good Deal,5YJSA1E24HF189481,"Marietta, GA",0.769859509,FALSE,4102,70903,Model S,AWD,Tesla
212,FALSE,1553352497000,1553352497,3/23/2019,35995,Black,26805,,60 RWD,43,1,2.88,Nissan of New Rochelle,2013,Good Deal,5YJSA1AG9DFP04888,"New Rochelle, NY",0.768847022,FALSE,1652,37647,Model S,RWD,Tesla
213,TRUE,1523037965000,1523037965,4/6/2018,52995,Gray,22948,,P85D AWD,394,2,3.59,Subaru of Glendale,2015,Good Deal,5YJSA1H26FFP78492,"Glendale, CA",0.768719847,FALSE,5013,58008,Model S,AWD,Tesla
214,FALSE,1548424479000,1548424479,1/25/2019,31950,Gray,67697,"$34,900",60 RWD,100,2,4.8,Nohr's Auto Brokers,2014,Good Deal,5YJSA1S19EFP43105,"Walnut Creek, CA",0.767653417,FALSE,2807,34757,Model S,RWD,Tesla
215,FALSE,1553892601000,1553892601,3/29/2019,35988,Black,52468,"$41,925",Performance RWD,36,3,3.76,Honda Cars of Rockwall,2013,Good Deal,5YJSA1DP4DFP05636,"Rockwall, TX",0.764631549,TRUE,2731,38719,Model S,RWD,Tesla
216,FALSE,1539408750000,1539408750,10/13/2018,36099,White,40622,,60 RWD,204,2,4.04,Off Lease Only Miami,2014,Good Deal,5YJSA1S16EFP42901,"Opa Locka, FL",0.762185323,TRUE,2787,38886,Model S,RWD,Tesla
217,TRUE,1556657416000,1556657416,4/30/2019,59552,Black,16606,,75D AWD,4,1,4.6,Thrifty Car Sales - Reisterstown,2018,Good Deal,5YJSA1E21JF234222,"Reisterstown, MD",0.760920055,FALSE,3306,62858,Model S,AWD,Tesla
